Experience,Performance_Rating,Leadership_Score,Skill_Match,Promotions,Salary
16.883917525773196,3.0,9.334068430113724,1.201317434298894,2.0,130088.86575639808
23.0,1.0,1.5338595153822887,2.1904398587395315,2.0,85686.70712312676
18.0,5.0,7.340764719258532,9.906346168791988,4.0,107057.2471969994
32.0,3.0,4.958495171328179,8.084816002702894,4.0,132706.63737556417
3.0,3.0,1.400653827423396,5.417583363656534,2.0,60450.29887452636
2.0,2.0,7.7665560759028835,2.325653842314068,3.0,69123.46850699601
11.0,2.0,9.044845361527674,5.189198888498055,3.0,96195.24766408176
17.0,1.0,1.21506607463148,6.489970860780717,1.0,77680.5671008952
22.0,3.0195876288659798,0.6708882808030692,0.0456391702254499,0.0,107057.2471969994
19.0,3.0,8.49849951313571,9.878936040816122,3.0,120005.04859095416
5.0,2.0,5.009534389530973,6.267810005280847,2.0,101802.69869116489
33.0,3.0,6.7453525702704304,5.013634936145981,0.0,128825.61701566695
1.0,5.0,4.414803372425563,4.690657930981324,4.0,101982.06466893577
29.0,2.0,4.124282564345428,6.235073505622747,2.0295876288659795,147978.2634253256
8.0,1.0,2.9965913522209444,4.614607422184392,2.0,67293.23172941404
26.0,4.0,5.629281557362576,0.0948364277726243,4.0,114581.05056631452
33.0,3.0,1.5980790770576014,8.498917160952997,2.0295876288659795,129239.1797391862
23.0,1.0,7.172307697285149,4.490016105023933,4.0,108969.42721055876
16.0,3.0,5.49429749259904,4.709361919267762,2.0,91167.19664254504
28.0,3.0,8.475208460416788,3.5996413935292737,3.0,122885.50709608383
11.0,5.0,9.210141107641304,4.3265646753901095,4.0,117176.56477209026
30.0,3.0,9.00586763698544,7.255507166350357,3.0,145855.27625192286
8.0,4.0,6.012309146142226,7.006244813591657,0.0,97947.14193289462
18.0,4.0,3.187343050988588,8.08378955676464,3.0,110046.32274187966
16.0,4.0,3.57169641063578,9.74667069176325,2.0,100535.7528623928
1.0,1.0,6.525360642594213,3.9116523252295954,4.0,77684.0343899215
4.0,5.0,7.119671012062302,3.3895951786252345,3.0,89830.92644922096
15.0,1.0,1.6128553504965393,4.935250647767212,1.0,73722.61479768644
16.0,1.0,9.979493367128711,1.5438956247763125,4.0,108112.5950291092
26.0,4.0,1.075030990160558,7.580296120286251,4.0,116772.97204705162
6.0,1.0,6.070922373104439,5.8113792509313145,1.0,65238.67807871666
7.0,3.0,5.310236942968242,2.1134072633695755,3.0,74013.33370836715
7.0,2.0,5.90988177868637,8.640350520056263,0.0,71715.51216055661
22.0,3.0,5.337648634793059,6.190625173897032,2.0295876288659795,105695.67303544564
31.0,1.0,0.5791012287580444,0.3403932032538925,0.0,90988.3373615472
17.0,5.0,9.959254190949544,1.965168887159208,2.0,99319.7140977392
11.0,3.0,9.812770411485234,8.910934871926031,2.0,98419.9927852511
14.0,1.0,5.243519465342668,3.8104555641165,4.0,87498.33659639885
27.0,5.0,2.0834889715875704,9.843515857275806,2.0,124959.47174299385
30.0,4.0,1.8294208924618471,5.297522869609392,4.0,142787.6957782639
8.0,2.0,0.5704853219283723,2.07915146922475,1.0,67083.9714021869
7.0,1.0,6.11858955014694,5.938945598565542,2.0,90095.48512907044
18.0,3.0,4.78236550243048,1.0235093851367627,1.0,102336.3602264721
7.0,2.0,4.163117836272773,8.075147175000643,0.0,94507.4204217059
33.0,4.0,5.252133411377438,6.2784020910128415,4.0,128268.58219389182
3.0,4.0,8.728529267591082,9.639466197949512,4.0,86557.00302127395
30.0,2.0,0.7071865131255539,5.013634936145981,3.0,132976.18320979562
2.0,1.0,5.440892675169238,0.4915035566549075,2.0295876288659795,49706.65220871542
34.0,1.0,7.01016894983179,4.764282405352343,3.0,128218.8130109966
18.0,5.0,9.706888162170497,5.313102423893735,3.0,137986.36900249668
28.0,5.0,7.396921534667566,9.167759658120744,1.0,130795.66880002372
9.0,1.0,5.481145432128996,4.32466791556636,4.0,77611.37416828464
11.0,3.0195876288659798,7.667687218700686,5.935135727652595,1.0,96046.247427317
29.0,4.0,9.970582272908413,1.8595610469037227,4.0,161036.9772502568
29.0,5.0,8.887343561148183,2.4462614079332723,2.0295876288659795,130573.25207072705
17.0,2.0,0.8909628197507957,5.485867645183811,3.0,91539.97910210994
23.0,2.0,5.748279503760868,5.013634936145981,1.0,101364.77066187531
16.883917525773196,1.0,5.01570315036303,4.354607009209911,1.0,131223.25073395917
8.0,2.0,6.718754825578105,4.326685647154925,4.0,95078.63227044158
23.0,2.0,4.169678628017514,2.5599428703976743,1.0,94564.17411217737
25.0,1.0,3.224443743210835,6.981307656215899,2.0,101760.9091391959
2.0,3.0,5.01570315036303,0.0547287571078825,1.0,68139.8085110725
22.0,1.0,5.01570315036303,5.12768640308113,0.0,94234.68353106215
10.0,4.0,3.9199753207039256,0.0356475503165221,1.0,97713.49570464782
9.0,5.0,8.367418266405451,5.934679098254813,2.0,92911.324549453
12.0,3.0,3.1565542318528728,0.3090649159133907,1.0,68132.8101270748
28.0,3.0,6.449239370431164,9.400670798976384,2.0,140448.51352486637
12.0,2.0,8.734334380129395,4.7795376222118175,0.0,98817.52548065376
25.0,5.0,6.217719139604743,6.840227313787992,3.0,152905.63391858444
19.0,5.0,4.927873723156316,8.53598474565094,4.0,146466.39764736843
4.0,3.0195876288659798,0.3530270416096626,2.354221141446607,4.0,64127.509847107154
19.0,4.0,6.815725543746705,5.400539021346633,4.0,111464.77293914415
13.0,4.0,9.975260272829988,8.634495842408935,0.0,127796.11546741748
13.0,2.0,8.084305533062727,5.377736080092311,0.0,84551.40659466588
7.0,2.0,6.344661863543918,3.927724962045982,2.0,104717.75897296629
12.0,4.0,4.691445020504684,3.688698076136945,0.0,75896.58230273063
23.0,5.0,2.2432419711561136,3.841083600922499,3.0,133733.35297326342
14.0,4.0,6.921091988220286,6.1543128833449,2.0,96333.76196417474
0.0,3.0,1.773019175120586,0.4566114551783073,3.0,48152.40811313523
21.0,3.0195876288659798,8.870484506316243,4.153828745822054,3.0,102311.65759748624
33.0,1.0,3.5398858724969484,5.60589128746821,1.0,115351.84525508272
2.0,1.0,3.997964094526703,7.863807874336549,4.0,81061.25959198286
25.0,5.0,2.160416098795644,5.299937456079618,3.0,130064.97362144836
13.0,4.0,4.816623514049464,9.261727351144868,4.0,102329.59502440032
7.0,3.0,6.804544901522735,4.437729923703895,2.0,77168.25660959451
15.0,3.0,3.027791702384416,6.507941511563512,4.0,91273.8279543624
20.0,2.0,7.018375945754056,5.013634936145981,0.0,116159.5607766262
9.0,5.0,6.205822140187163,2.384480673905105,4.0,98603.18231840276
24.0,3.0,3.723882738279917,8.154573463985903,0.0,107369.85949275873
21.0,2.0,3.1280421122659954,5.862150551551009,1.0,113711.36205197404
3.0,5.0,8.61329352889157,9.461730610306097,1.0,87028.02399127309
3.0,3.0,0.1193500904302136,7.52876437316287,2.0295876288659795,97975.6673304416
29.0,3.0195876288659798,7.159057119531629,4.4966385825028885,0.0,135334.11592835467
1.0,3.0,4.172538656358789,7.787112680783531,0.0,54998.95374087338
28.0,5.0,7.176917722618247,4.677867816240116,2.0295876288659795,144330.31089491918
16.883917525773196,2.0,5.075130233471454,3.301688714215953,1.0,120837.12196423196
20.0,5.0,0.8386063736899985,0.470960719829645,0.0,100986.72644459554
20.0,3.0195876288659798,9.820523494127192,8.656233638198733,2.0295876288659795,122158.31987189811
3.0,3.0,0.8604554142024068,5.013634936145981,1.0,86373.38464233273
0.0,1.0,1.5843484806572972,6.8517028502442106,2.0295876288659795,84263.46318346355
25.0,4.0,4.203352805120755,1.5305948529765023,3.0,135052.94781415156
1.0,2.0,9.446233848195495,8.28962356951751,1.0,92992.2327915263
8.0,3.0195876288659798,2.9307223657478887,8.2420044603869,0.0,93117.30537715656
17.0,5.0,5.6866214059108176,4.82147596249793,3.0,104329.66115888295
10.0,3.0,5.214364527087448,6.7214470810768665,1.0,92396.4333281504
24.0,2.0,3.301475212747018,5.214538418828122,4.0,108279.30668267222
25.0,1.0,6.963324338984261,5.522659720690399,0.0,104602.43122694634
34.0,1.0,5.014623307059382,5.013634936145981,1.0,157444.49226210022
2.0,5.0,5.782866277856921,9.669157313406076,4.0,114307.85357659389
34.0,1.0,2.1015542128385944,3.6749894310333286,2.0,127109.35387957384
21.0,5.0,9.265490605864349,3.317331262437672,3.0,118888.0728166437
7.0,2.0,1.1057105083928187,3.03807436079506,1.0,91898.22889958386
14.0,4.0,6.902692299255484,7.707587938091672,0.0,92983.71428278972
6.0,3.0,8.858961105845179,7.228974596306105,4.0,117237.1487138037
18.0,4.0,0.8402065142553927,0.4380007604925862,1.0,83349.88203122314
16.0,4.0,0.2875202369020302,0.8844089070575578,1.0,110996.92004910432
0.0,3.0,3.33153745157454,6.462049003064708,4.0,95451.9727061902
28.0,2.0,7.899479332673502,2.749586242239288,1.0,122270.47577552508
12.0,5.0,7.173665175038394,0.915803160649502,2.0295876288659795,80442.73066252861
28.0,1.0,8.221570854487402,4.136637118025832,3.0,135452.47529347846
5.0,3.0,3.9749854503833326,8.77482829262491,0.0,67241.20146822219
4.0,4.0,9.937590183324703,3.663117835134724,0.0,103917.77943314717
33.0,3.0,3.661061050203066,6.956300387833839,3.0,139242.3450112142
10.0,2.0,8.053832013619836,9.00574869576131,1.0,96480.19719319904
8.0,3.0,3.508064220451441,1.6931308134390222,4.0,71519.19562134812
8.0,1.0,2.18443771392864,6.0970173184192,4.0,108935.52194192298
7.0,4.0,3.366690730617692,9.076592420778727,2.0,107057.2471969994
2.0,1.0,1.926777644828539,1.9341309438911305,0.0,73595.5483356783
12.0,1.0,1.2911060657718876,9.887126137883724,3.0,116512.01354817566
18.0,1.0,3.639639073836301,3.650835298469132,4.0,122065.41753757928
33.0,1.0,1.4679418548352774,2.175258102044088,3.0,135503.98900109396
31.0,3.0,5.023287815354171,8.378194514832966,4.0,148117.0200344588
15.0,3.0,0.3541222619091233,4.679089853213132,3.0,98584.36008934502
17.0,4.0,4.313277581390106,6.706781794550349,0.0,94375.98575636696
13.0,5.0,9.58005521403658,4.896072140755521,2.0,93661.87842266184
29.0,5.0,3.5884491206045546,6.4352779793768455,2.0,135096.76808823174
1.0,1.0,1.376413326488931,0.3536881499690048,0.0,65334.56180695412
12.0,2.0,3.051967303640112,3.5018022653248506,1.0,67829.62738644562
26.0,1.0,7.9127791333323,6.57311859302041,1.0,123302.59687131373
16.0,2.0,3.136590958885659,3.507805820453042,3.0,116084.98161131969
30.0,2.0,3.8349593694856585,7.7575462009429375,0.0,130717.35422597764
14.0,1.0,7.887865165251648,9.608845089316642,0.0,104714.70256546728
19.0,4.0,2.605604941578892,0.3741144785555306,3.0,120410.40786621814
4.0,2.0,4.782906803977333,5.013634936145981,3.0,73127.02983064552
6.0,1.0,0.6316838633046118,1.6906401749676403,4.0,76495.12771148077
17.0,1.0,1.740705823092917,5.013634936145981,2.0,103380.910974737
10.0,1.0,2.094473088636505,9.46792746098452,4.0,86439.77241222023
31.0,2.0,4.635815963552277,5.691796046171994,3.0,124081.13575977672
26.0,3.0,5.01570315036303,4.790121214881128,3.0,118164.38428174103
25.0,2.0,3.545101608911291,7.584998953091039,3.0,114119.65412458306
27.0,3.0,3.804877578870467,9.180215118610636,4.0,125560.0958769993
1.0,3.0,3.010052652033484,2.3244607206232293,2.0,82704.5091898919
19.0,4.0,3.2049105473189465,3.8244144180352544,3.0,128572.0035385808
3.0,5.0,4.035044003759999,4.175359949048804,1.0,66404.7974566462
12.0,1.0,8.994032838298978,8.4582124721472,2.0,97345.2689503696
23.0,1.0,0.2437613063350541,1.3691702100429215,1.0,83733.12757085022
28.0,3.0195876288659798,6.245853297105946,6.230441822561943,1.0,127962.16048461763
1.0,5.0,8.876829050232832,3.5094130353783246,2.0,73450.42625109041
17.0,4.0,4.169600896144639,8.85514125354327,1.0,95980.98361167691
7.0,1.0,6.509136091701927,3.3979087845237133,0.0,61272.74925702018
14.0,2.0,5.857145797054453,9.77946284826768,4.0,120370.68550365852
16.0,4.0,3.386314955068123,0.1563210901389677,3.0,100749.04428579904
22.0,5.0,1.3741784684439529,2.395536226966801,0.0,92447.96780692492
1.0,2.0,2.196172214644301,4.573209132433972,3.0,57284.05096685265
16.883917525773196,4.0,0.5744513409935392,2.563245829841969,3.0,107057.2471969994
28.0,5.0,7.647274535011183,7.373935111403973,0.0,139203.64151956027
16.883917525773196,1.0,5.328071473808441,8.145514690690876,3.0,116248.72221640192
33.0,5.0,5.01570315036303,6.975079945422467,2.0,151618.61693923557
17.0,2.0,2.901966611867948,9.703984833089404,4.0,106489.736422188
9.0,1.0,8.04672139410792,4.560380015360261,3.0,97811.0214404253
16.0,3.0,3.092043838908962,9.797697953768584,4.0,130208.21090859952
16.883917525773196,2.0,1.2133395042358586,1.2461063044989906,1.0,77993.15637336552
26.0,3.0,5.338107286057822,8.459446542530193,3.0,122153.07691496224
1.0,5.0,9.452955582084115,0.3844128885778963,1.0,90333.82880187676
33.0,4.0,4.143940490320224,5.319165664283611,4.0,150557.2802530873
30.0,1.0,5.153886538855176,4.844716128770613,0.0,108598.60516648529
22.0,2.0,4.512894118808574,8.562996167322737,4.0,112188.79886033344
6.0,1.0,4.57434801509832,7.007324402289807,2.0,83347.26798541303
32.0,5.0,2.1435529824735964,4.410565202466569,2.0,124453.09904673295
11.0,5.0,5.01570315036303,8.956715540147002,4.0,99116.707306233
11.0,4.0,4.969009703698188,8.858693971585211,4.0,94485.93973934026
18.0,4.0,7.448584719919083,0.2473183332809525,1.0,86784.73979225919
16.883917525773196,2.0,1.3983183200329696,8.710185792233622,1.0,89737.97144683558
9.0,1.0,5.716139178599708,5.2658535665068325,3.0,81069.72664035445
16.0,2.0,6.621931236280534,8.389608326644769,1.0,96554.28211257725
9.0,3.0,3.8279265635339375,1.8132359604617343,0.0,66582.51736181765
11.0,5.0,5.491643727984491,1.5109551937925192,0.0,78600.23300996926
14.0,3.0,7.107420515856307,7.222031457029518,1.0,93900.8614283259
30.0,3.0,4.651012111614024,2.7535769519009423,4.0,121483.88344453256
14.0,1.0,3.333509206915637,5.58840551505265,4.0,102781.79956075762
27.0,3.0,5.01570315036303,6.888155387944344,0.0,112677.86833096357
3.0,3.0,9.88816881207566,6.104075089729521,4.0,96522.1283845789
0.0,4.0,2.16635552794626,6.989654734107646,2.0295876288659795,80090.55701955283
33.0,2.0,8.893947473737018,6.203572827750506,4.0,131043.09747968278
16.0,4.0,5.454288641168015,3.7912803116476033,0.0,104484.2489926096
32.0,1.0,4.479232624573978,0.904944156727122,3.0,126022.04020070034
20.0,2.0,8.931631411129029,8.553451479566025,1.0,104748.74507634966
25.0,2.0,9.103388659298052,8.460082198881139,1.0,146802.85509932658
4.0,5.0,2.7265675744909523,0.056790625351375,3.0,82650.1627861241
32.0,5.0,3.583722715516883,8.408654976200182,2.0,133287.1859055477
0.0,3.0,8.5192424165716,1.5098880607468568,2.0,57252.02540131968
5.0,2.0,4.908245302366804,3.3286260306393665,3.0,102260.20418182234
1.0,2.0,2.880286943112272,4.133486417031502,4.0,60429.94302879214
4.0,5.0,9.621759240916036,6.796308488782048,0.0,74263.93787926654
25.0,3.0,2.1703808307960792,0.9241548527305176,2.0,113295.41548445354
12.0,5.0,6.103372109871886,8.266455892134614,2.0,128564.10790796588
11.0,2.0,4.279164202041174,9.427477862870044,3.0,89007.79018797977
4.0,1.0,4.513015498515466,9.526958686313398,3.0,98694.13751412569
1.0,5.0,1.059881717390978,0.9183800151895116,2.0,48191.25385290288
3.0,4.0,2.571383053806832,9.193802535702474,4.0,77329.93872450064
26.0,5.0,1.669970928920519,5.6782889704150765,1.0,119260.27006282046
9.0,2.0,7.4962486998122895,7.269285625833536,1.0,81208.6809968032
12.0,3.0,6.977443990086757,9.305967064992457,1.0,95965.4986040346
1.0,2.0,7.941039460352001,6.609954565914285,1.0,76173.50917437513
25.0,3.0,6.992628797967367,5.013634936145981,2.0,111226.3442208917
14.0,2.0,1.2871040775868658,5.251118333696205,2.0,92083.26817195571
9.0,4.0,9.785919802425555,6.84503479039147,1.0,89428.29447156108
21.0,3.0195876288659798,1.885168044870308,9.44698901255866,1.0,107057.2471969994
24.0,3.0,3.504496684952999,5.013634936145981,4.0,107057.2471969994
14.0,4.0,5.01570315036303,5.770672553159917,4.0,111175.81852506584
12.0,1.0,1.404489282210436,2.110102690779331,4.0,107057.2471969994
7.0,1.0,1.705062049977536,3.467291246846258,0.0,87028.31743675192
20.0,4.0,8.765751441013151,3.6180749825992775,4.0,140091.97981715307
20.0,5.0,3.3201495003844905,2.891740339853255,4.0,122493.10177183908
21.0,4.0,6.655842454847365,7.467455841016601,2.0,109872.83720368468
32.0,3.0,8.587484918284508,8.359876016280008,1.0,107057.2471969994
26.0,4.0,9.732007289918236,3.1983089417649344,4.0,128863.51886240028
21.0,4.0,2.1028569085081497,8.46125986548245,4.0,109395.29389874743
29.0,3.0,1.2292811256599456,7.344374078796595,4.0,153222.64976551544
8.0,1.0,5.01570315036303,4.411164796345377,2.0,102589.71371392864
34.0,5.0,1.8820182544990616,6.986630299108879,0.0,157107.69866085993
17.0,2.0,5.80190202690512,7.693383112842795,3.0,114793.15426111215
4.0,5.0,5.326451672946754,5.610311042698535,1.0,105675.98614458788
26.0,2.0,5.599233002387604,4.431133892764727,2.0295876288659795,137741.87396359132
5.0,4.0,6.497928403386729,1.0171444692194789,2.0,78070.54624228536
31.0,1.0,8.508920760207518,0.0136967111948138,2.0,118667.5467902116
7.0,4.0,2.718180824159925,9.372513105826416,4.0,100500.9133159084
20.0,2.0,5.552433380636993,2.6748477911149915,2.0,93914.1580738334
17.0,1.0,3.366850259351597,6.629840205834841,3.0,95063.73765517944
13.0,2.0,3.187340434972149,9.433611585013026,2.0,90268.77711243847
14.0,4.0,0.2041955003029949,8.182912783790817,0.0,114776.87609565337
25.0,2.0,5.994024429931413,1.225828042493744,1.0,112634.47136970128
31.0,1.0,9.72505559791269,8.019124504453412,4.0,137083.4396261106
27.0,5.0,7.612563289309122,7.263930989760119,1.0,125003.09675424609
31.0,4.0,2.4279362964236584,3.2939710268723177,1.0,113933.55722101493
12.0,2.0,7.16124820807713,6.896017983506722,2.0,89219.06635817235
14.0,2.0,2.9730546169417105,8.25887225649845,2.0,115793.35347633107
17.0,5.0,7.536493514943048,2.914219088697245,4.0,138721.27737434534
5.0,1.0,8.549323644102397,8.69029274680798,4.0,103774.3945104799
10.0,3.0,3.343294537838503,5.013634936145981,1.0,62948.921578532274
31.0,3.0,0.0218679613291516,5.274544542312556,4.0,120884.84801590524
19.0,3.0,3.0501747123930514,2.332196564605493,2.0,87970.01242473806
32.0,4.0,2.058563783223865,7.280104945350767,3.0,124103.68038355678
7.0,3.0,6.186145811131679,1.7486599142830284,2.0,69469.38601342172
34.0,3.0,2.9007288348813765,3.414537891720792,1.0,147889.30774312376
4.0,5.0,0.3604629813081594,1.2738575679471464,2.0,91610.95041580845
34.0,3.0,5.313345789728968,8.119147389555101,0.0,131569.16622155975
13.0,2.0,8.74685675009215,1.3227478399124482,3.0,84819.84698729157
20.0,5.0,4.513390143565773,7.231516059877334,3.0,115723.53419982483
23.0,2.0,3.762974708009059,7.072302179572338,2.0,134681.79553378053
16.0,4.0,5.01570315036303,1.423683871615984,4.0,119961.80956204928
17.0,5.0,3.8738225943473448,5.660510763517282,1.0,127597.60726190436
33.0,2.0,3.3091896551335784,4.968793183125032,4.0,159770.08300478748
11.0,2.0,9.949229716405313,5.945045689824755,2.0,121150.31228660334
15.0,1.0,0.3046950507652479,9.372276325135385,1.0,111263.92243627636
3.0,1.0,2.3884837736172324,0.8053702243535188,3.0,55691.0348426408
16.883917525773196,1.0,0.6862899266268141,8.205037303723469,1.0,102531.89557814974
33.0,1.0,8.574183115383347,8.621074619474168,0.0,142855.12524855445
27.0,3.0,4.173094014251888,1.2627409032922632,2.0,121590.07278697798
10.0,4.0,7.962697545628991,6.561061383591726,2.0,105278.70278239105
12.0,3.0,6.92154094598851,7.02123147889142,4.0,115374.63884155746
30.0,4.0,9.280315810017868,5.486662825182007,0.0,152072.7236098223
24.0,5.0,0.2376424174560754,5.029299582923315,4.0,109555.645754382
9.0,3.0195876288659798,2.0734483395599,3.178184261252458,0.0,94518.91561867348
23.0,3.0,7.020327924182014,6.8908158626290135,3.0,130763.38107634074
0.0,5.0,5.852237860287159,2.855466580556282,1.0,87750.57315822101
24.0,5.0,6.946602499213417,4.60023187037104,3.0,117611.83482860556
27.0,5.0,5.7547972454912655,8.573691673170316,2.0295876288659795,123828.2816758521
17.0,1.0,5.01570315036303,0.8954001310625737,4.0,93557.75054672251
5.0,3.0,9.325740269913172,5.283702569689202,0.0,81505.76101860868
1.0,1.0,9.212922324857042,4.86074060521,1.0,57012.21451405344
2.0,2.0,0.3799667436425835,3.784813980869522,3.0,73018.32248797429
7.0,5.0,5.01570315036303,5.9752969283829085,2.0,85078.80293584622
30.0,5.0,5.105706217599958,0.1562650170645652,2.0,118523.97738635632
18.0,5.0,3.579044771602656,4.924695749501958,2.0,110901.8372132606
16.883917525773196,3.0,0.4955841970526076,4.856905404317594,4.0,85847.36357221536
13.0,5.0,4.722983348693566,5.161122916423077,3.0,95655.98384004284
2.0,3.0,9.7569638027323,2.124402563171354,1.0,80557.76333161544
0.0,2.0,0.7221128056619142,2.075965005709421,3.0,65257.83057586933
29.0,2.0,8.166784265617054,6.472025582623911,3.0,128195.17200196808
18.0,2.0,1.956525690219878,0.9272750588997392,4.0,105277.77458741506
18.0,1.0,5.767949435256203,3.0592152257775584,1.0,87121.68266776601
8.0,5.0,3.870307038786579,8.308159265355876,1.0,100038.31690742027
6.0,2.0,3.4900825555928447,1.0376377081321495,3.0,92536.09753538448
6.0,4.0,8.70413603732223,5.013634936145981,3.0,81173.38246999109
8.0,3.0,9.734747520435883,6.686307477945304,2.0,96530.62573654132
3.0,4.0,3.866671194297085,1.4164436104768583,3.0,80578.20546946672
24.0,2.0,6.404433727421598,3.124628640464948,0.0,90682.37908441357
11.0,1.0,5.564137494745096,5.587561807982272,2.0,110625.5385443499
5.0,1.0,0.7692160185962271,3.272278548967431,0.0,60907.66685019392
17.0,4.0,0.4116089165703096,1.0993777791777792,3.0,82046.86367561904
20.0,2.0,7.734049286417419,2.3240636209139898,3.0,127744.14006451568
14.0,5.0,3.9453425460734937,1.094153450149965,4.0,122878.28365094012
2.0,3.0,3.075741440171428,9.83555713045802,3.0,74415.00330454437
1.0,3.0,9.8558276627909,2.3564860381306687,4.0,71123.47637354492
3.0,1.0,0.852299982381225,5.3055397063038034,4.0,76606.97435460147
31.0,4.0,2.690625518103392,4.285219099683934,2.0295876288659795,116090.43390763352
1.0,2.0,8.568016725739312,5.695135964159953,4.0,67753.40873289117
28.0,2.0,4.149987579612022,4.980911119868018,1.0,124654.96903855883
1.0,5.0,5.84247098688015,7.271618406684521,1.0,99186.78133391491
33.0,5.0,0.4838217430310532,8.730138970481875,2.0295876288659795,128759.9787965051
26.0,2.0,9.20291903949599,2.8529938728966897,1.0,143298.3255878656
17.0,2.0,5.01570315036303,1.8360676552431587,2.0,97417.39339468758
18.0,3.0,2.1336609618867386,9.84339847680901,2.0,98335.1158325624
26.0,4.0,1.5679621556398091,8.660724599352974,2.0,134466.4244080195
19.0,3.0,4.9750054893015605,3.6391828629628256,3.0,117715.7905436668
20.0,5.0,8.16853871637682,8.947868065729791,4.0,151854.5189097814
22.0,1.0,2.6692282099911937,6.705463113530142,4.0,106166.53019560291
29.0,2.0,1.4232044125347263,4.374206400107381,0.0,133608.87197561478
24.0,2.0,4.0992163377983,5.013634936145981,0.0,99902.26561975232
30.0,4.0,9.816550831953094,6.752827186331976,3.0,165251.9628394243
26.0,5.0,0.1105807882390719,8.264512228572865,1.0,129967.64324967908
33.0,2.0,5.039979528778708,5.013634936145981,0.0,116500.4086004074
7.0,3.0,6.693681260620901,7.987154527838223,2.0295876288659795,78671.19448104507
18.0,4.0,8.067207550673615,3.669269391940592,2.0,101508.93036734742
25.0,2.0,7.461908286222866,7.350790865007168,0.0,138440.04155325505
27.0,1.0,0.7442764279741887,4.355305418462479,4.0,126765.29358115314
3.0,5.0,4.618704450551928,4.0519460481774505,2.0,107057.2471969994
30.0,4.0,0.7874957941035232,7.966329488715274,3.0,124211.277778329
15.0,3.0,6.198553218410491,1.2503678154392772,3.0,107213.27190649536
9.0,5.0,0.7703154915136834,9.28209021490593,3.0,94617.20053234404
9.0,2.0,0.4841480788901053,5.086807323061816,2.0,86444.05381982974
8.0,1.0,3.060281444286371,6.3607439874102445,0.0,64196.30069540919
18.0,3.0,9.388318299570964,4.052614928599542,0.0,93657.30769756698
18.0,5.0,5.01570315036303,6.458746494792665,4.0,107057.2471969994
11.0,2.0,0.04025983606737,7.098514498098689,2.0,109907.26248974395
12.0,4.0,2.847280034748981,8.684773354970053,2.0,123158.49049013588
24.0,2.0,0.1749789546758984,8.54378714587408,4.0,109128.25053679293
24.0,4.0,2.9431094157167257,3.578147000403964,0.0,127595.59600076858
27.0,4.0,6.854921760219206,6.158528709731044,0.0,112485.11857709124
29.0,2.0,7.59778671680698,7.8057729839297725,1.0,118870.19337894252
4.0,1.0,8.041078077384968,7.648634901018825,1.0,68285.28500224532
16.0,4.0,9.099900967767914,8.909314488955628,1.0,104882.87449665857
17.0,4.0,3.65793235096909,8.319435395305138,1.0,102410.60190709906
20.0,2.0,8.625977169558377,7.178559262211771,0.0,99057.47233427438
21.0,3.0195876288659798,7.276687291201123,7.488552349145273,3.0,107057.2471969994
5.0,3.0,5.377558487625125,5.013634936145981,2.0,91965.01430691176
15.0,5.0,9.546307601990849,8.378885106523652,1.0,114371.49241891534
1.0,2.0,9.477409328583445,3.526690287367976,3.0,69647.45961256977
0.0,3.0,8.976042809370606,7.818107338361971,1.0,63807.42424170516
29.0,4.0,2.0222732207272385,9.492089863073982,4.0,151242.2531710292
22.0,3.0195876288659798,2.07886748911688,2.329633882711338,1.0,126206.81596768484
0.0,4.0,9.01002951723948,0.4823495839853564,4.0,70785.61371259962
18.0,5.0,5.01570315036303,0.7239629145940996,2.0,119324.69873207754
2.0,1.0,7.97444260196377,2.167181803737757,1.0,54014.43295887976
1.0,2.0,6.869406198755751,9.19790366610396,4.0,106111.15465191682
16.0,3.0,7.623567924214608,1.2679608388349473,2.0,118893.45526184257
27.0,1.0,0.2627383280160267,7.476030443558185,1.0,102502.40669613736
17.0,2.0,5.01570315036303,8.670438311189045,1.0,88281.58628241888
16.883917525773196,3.0195876288659798,8.570935057677412,8.775210218837566,0.0,164723.26932295485
14.0,4.0,4.899256442483642,4.167485849112248,3.0,92886.52472317584
21.0,3.0,5.01570315036303,4.952617349823082,3.0,142464.62315107198
26.0,1.0,7.559519029446714,3.2324885566441885,2.0,120062.2086083431
31.0,4.0,1.2075838050084886,1.4734438987681064,4.0,117833.51435618776
18.0,5.0,1.5574556824808885,2.1217127487341534,3.0,94639.85419289747
16.883917525773196,2.0,7.245536178410238,1.3478514207200265,4.0,113832.93493683872
27.0,3.0,0.54570550053193,4.0752226816727575,4.0,109952.69235996596
9.0,5.0,3.418953186687992,1.7034558339886483,3.0,76984.11544449732
19.0,3.0,9.180835954518356,4.034007626472436,3.0,108077.51040432508
24.0,2.0,5.74355842860098,8.511891287399997,4.0,150878.4217282537
20.0,1.0,9.104785519213875,6.54515628177051,4.0,113071.1197973898
13.0,5.0,3.094164514744948,6.62751780095645,1.0,85692.58502886225
21.0,4.0,6.366264091370968,5.013634936145981,1.0,110113.92265617797
25.0,3.0,2.8674277238474555,0.4119350730697124,4.0,132091.52733505314
10.0,1.0,1.111217974320755,7.945108947770535,3.0,80671.29200631485
6.0,2.0,9.906953145364293,1.9634884214127624,1.0,73730.0576866354
16.0,4.0,1.7623214945143395,3.459269046027924,4.0,93003.54493409857
